"id"	"label"	"ontology"	"uri"	"description"
"ORPHA:276630"	"Symptomatic form of Coffin-Lowry syndrome in female carriers"	"orphanet"	"https://identifiers.org/orphanet:276630"	
"ORPHA:2768"	"Blount disease"	"orphanet"	"https://identifiers.org/orphanet:2768"	
"ORPHA:2769"	"Familial osteodysplasia, Anderson type"	"orphanet"	"https://identifiers.org/orphanet:2769"	
"ORPHA:277"	"Severe combined immunodeficiency due to adenosine deaminase deficiency"	"orphanet"	"https://identifiers.org/orphanet:277"	
"ORPHA:2770"	"Nasu-Hakola disease"	"orphanet"	"https://identifiers.org/orphanet:2770"	
"ORPHA:2771"	"Bruck syndrome"	"orphanet"	"https://identifiers.org/orphanet:2771"	
"ORPHA:2772"	"Congenital osteogenesis imperfecta-microcephaly-cataracts syndrome"	"orphanet"	"https://identifiers.org/orphanet:2772"	
"ORPHA:2773"	"Osteogenesis imperfecta-retinopathy-seizures-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:2773"	
"ORPHA:2774"	"Multicentric carpo-tarsal osteolysis with or without nephropathy"	"orphanet"	"https://identifiers.org/orphanet:2774"	
"ORPHA:2776"	"Autosomal recessive distal osteolysis syndrome"	"orphanet"	"https://identifiers.org/orphanet:2776"	
"ORPHA:2777"	"Osteomesopyknosis"	"orphanet"	"https://identifiers.org/orphanet:2777"	
"ORPHA:2779"	"Osteopathia striata-pigmentary dermopathy-white forelock syndrome"	"orphanet"	"https://identifiers.org/orphanet:2779"	
"ORPHA:2780"	"Osteopathia striata-cranial sclerosis syndrome"	"orphanet"	"https://identifiers.org/orphanet:2780"	
"ORPHA:2781"	"Osteopetrosis and related disorders"	"orphanet"	"https://identifiers.org/orphanet:2781"	
"ORPHA:2785"	"Osteopetrosis with renal tubular acidosis"	"orphanet"	"https://identifiers.org/orphanet:2785"	
"ORPHA:2786"	"Osteoporosis-oculocutaneous hypopigmentation syndrome"	"orphanet"	"https://identifiers.org/orphanet:2786"	
"ORPHA:2787"	"Osteoporosis-macrocephaly-blindness-joint hyperlaxity syndrome"	"orphanet"	"https://identifiers.org/orphanet:2787"	
"ORPHA:2789"	"Lateral meningocele syndrome"	"orphanet"	"https://identifiers.org/orphanet:2789"	
"ORPHA:2790"	"Endosteal hyperostosis, Worth type"	"orphanet"	"https://identifiers.org/orphanet:2790"	
"ORPHA:2791"	"Otodental syndrome"	"orphanet"	"https://identifiers.org/orphanet:2791"	
"ORPHA:2792"	"Otofaciocervical syndrome"	"orphanet"	"https://identifiers.org/orphanet:2792"	
"ORPHA:2793"	"Otoonychoperoneal syndrome"	"orphanet"	"https://identifiers.org/orphanet:2793"	
"ORPHA:2795"	"Polycystic ovaries-urethral sphincter dysfunction syndrome"	"orphanet"	"https://identifiers.org/orphanet:2795"	
"ORPHA:2796"	"Pachydermoperiostosis"	"orphanet"	"https://identifiers.org/orphanet:2796"	
"ORPHA:2798"	"Pachygyria-intellectual disability-epilepsy syndrome"	"orphanet"	"https://identifiers.org/orphanet:2798"	
"ORPHA:279882"	"Spasmus nutans"	"orphanet"	"https://identifiers.org/orphanet:279882"	
"ORPHA:279947"	"Postorgasmic illness syndrome"	"orphanet"	"https://identifiers.org/orphanet:279947"	
"ORPHA:28"	"Vitamin B12-responsive methylmalonic acidemia"	"orphanet"	"https://identifiers.org/orphanet:28"	
"ORPHA:280"	"Wolf-Hirschhorn syndrome"	"orphanet"	"https://identifiers.org/orphanet:280"	
"ORPHA:280062"	"Calciphylaxis"	"orphanet"	"https://identifiers.org/orphanet:280062"	
"ORPHA:2801"	"Juvenile Paget disease"	"orphanet"	"https://identifiers.org/orphanet:2801"	
"ORPHA:2802"	"X-linked sideroblastic anemia and spinocerebellar ataxia"	"orphanet"	"https://identifiers.org/orphanet:2802"	
"ORPHA:280356"	"PLIN1-related familial partial lipodystrophy"	"orphanet"	"https://identifiers.org/orphanet:280356"	
"ORPHA:280365"	"Autosomal semi-dominant severe lipodystrophic laminopathy"	"orphanet"	"https://identifiers.org/orphanet:280365"	
"ORPHA:280397"	"Familial Alzheimer-like prion disease"	"orphanet"	"https://identifiers.org/orphanet:280397"	
"ORPHA:2804"	"W syndrome"	"orphanet"	"https://identifiers.org/orphanet:2804"	
"ORPHA:280651"	"Acrodysostosis with multiple hormone resistance"	"orphanet"	"https://identifiers.org/orphanet:280651"	
"ORPHA:2807"	"Papilloma of choroid plexus"	"orphanet"	"https://identifiers.org/orphanet:2807"	
"ORPHA:280779"	"Cutaneous collagenous vasculopathy"	"orphanet"	"https://identifiers.org/orphanet:280779"	
"ORPHA:280785"	"Bullous diffuse cutaneous mastocytosis"	"orphanet"	"https://identifiers.org/orphanet:280785"	
"ORPHA:280794"	"Pseudoxanthomatous diffuse cutaneous mastocytosis"	"orphanet"	"https://identifiers.org/orphanet:280794"	
"ORPHA:2808"	"Laryngeal abductor paralysis"	"orphanet"	"https://identifiers.org/orphanet:2808"	
"ORPHA:281"	"Monosomy 5p"	"orphanet"	"https://identifiers.org/orphanet:281"	
"ORPHA:281090"	"Syndromic recessive X-linked ichthyosis"	"orphanet"	"https://identifiers.org/orphanet:281090"	
"ORPHA:281122"	"Self-improving collodion baby"	"orphanet"	"https://identifiers.org/orphanet:281122"	
"ORPHA:281127"	"Acral self-healing collodion baby"	"orphanet"	"https://identifiers.org/orphanet:281127"	
"ORPHA:2812"	"Parana hard skin syndrome"	"orphanet"	"https://identifiers.org/orphanet:2812"	
"ORPHA:281201"	"Keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome"	"orphanet"	"https://identifiers.org/orphanet:281201"	
"ORPHA:2815"	"Spastic paraparesis-deafness syndrome"	"orphanet"	"https://identifiers.org/orphanet:2815"	
"ORPHA:2818"	"Spastic paraplegia-glaucoma-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:2818"	
"ORPHA:2819"	"Spastic paraplegia-facial-cutaneous lesions syndrome"	"orphanet"	"https://identifiers.org/orphanet:2819"	
"ORPHA:2820"	"Spastic paraplegia-nephritis-deafness syndrome"	"orphanet"	"https://identifiers.org/orphanet:2820"	
"ORPHA:2821"	"Spastic paraplegia-neuropathy-poikiloderma syndrome"	"orphanet"	"https://identifiers.org/orphanet:2821"	
"ORPHA:282166"	"Inherited Creutzfeldt-Jakob disease"	"orphanet"	"https://identifiers.org/orphanet:282166"	
"ORPHA:2822"	"Autosomal recessive spastic paraplegia type 11"	"orphanet"	"https://identifiers.org/orphanet:2822"	
"ORPHA:2824"	"Paraplegia-intellectual disability-hyperkeratosis syndrome"	"orphanet"	"https://identifiers.org/orphanet:2824"	
"ORPHA:2831"	"Rhizomelic dysplasia, Patterson-Lowry type"	"orphanet"	"https://identifiers.org/orphanet:2831"	
"ORPHA:2833"	"Stiff skin syndrome"	"orphanet"	"https://identifiers.org/orphanet:2833"	
"ORPHA:2834"	"Wrinkly skin syndrome"	"orphanet"	"https://identifiers.org/orphanet:2834"	
"ORPHA:2835"	"Pectus excavatum-macrocephaly-dysplastic nails syndrome"	"orphanet"	"https://identifiers.org/orphanet:2835"	
"ORPHA:2836"	"PEHO syndrome"	"orphanet"	"https://identifiers.org/orphanet:2836"	
"ORPHA:28378"	"Tyrosinemia type 2"	"orphanet"	"https://identifiers.org/orphanet:28378"	
"ORPHA:2838"	"Renal caliceal diverticuli-deafness syndrome"	"orphanet"	"https://identifiers.org/orphanet:2838"	
"ORPHA:2839"	"Pelvis-shoulder dysplasia"	"orphanet"	"https://identifiers.org/orphanet:2839"	
"ORPHA:2840"	"Pelvic dysplasia-arthrogryposis of lower limbs syndrome"	"orphanet"	"https://identifiers.org/orphanet:2840"	
"ORPHA:2841"	"Familial benign chronic pemphigus"	"orphanet"	"https://identifiers.org/orphanet:2841"	
"ORPHA:284160"	"8q21.11 microdeletion syndrome"	"orphanet"	"https://identifiers.org/orphanet:284160"	
"ORPHA:284180"	"Xp22.13p22.2 duplication syndrome"	"orphanet"	"https://identifiers.org/orphanet:284180"	
"ORPHA:2842"	"Penoscrotal transposition"	"orphanet"	"https://identifiers.org/orphanet:2842"	
"ORPHA:284227"	"TEMPI syndrome"	"orphanet"	"https://identifiers.org/orphanet:284227"	
"ORPHA:284271"	"Autosomal recessive cerebellar ataxia-psychomotor retardation syndrome"	"orphanet"	"https://identifiers.org/orphanet:284271"	
"ORPHA:284282"	"Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to WWOX deficiency"	"orphanet"	"https://identifiers.org/orphanet:284282"	
"ORPHA:284289"	"Adult-onset autosomal recessive cerebellar ataxia"	"orphanet"	"https://identifiers.org/orphanet:284289"	
"ORPHA:284324"	"Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia"	"orphanet"	"https://identifiers.org/orphanet:284324"	
"ORPHA:284332"	"Infantile-onset autosomal recessive nonprogressive cerebellar ataxia"	"orphanet"	"https://identifiers.org/orphanet:284332"	
"ORPHA:284400"	"Small cell carcinoma of the bladder"	"orphanet"	"https://identifiers.org/orphanet:284400"	
"ORPHA:2846"	"Congenital pericardium anomaly"	"orphanet"	"https://identifiers.org/orphanet:2846"	
"ORPHA:2847"	"Pericardial and diaphragmatic defect"	"orphanet"	"https://identifiers.org/orphanet:2847"	
"ORPHA:284804"	"Ocular albinism"	"orphanet"	"https://identifiers.org/orphanet:284804"	
"ORPHA:2849"	"Perlman syndrome"	"orphanet"	"https://identifiers.org/orphanet:2849"	
"ORPHA:284979"	"Neonatal Marfan syndrome"	"orphanet"	"https://identifiers.org/orphanet:284979"	
"ORPHA:285"	"Ehlers-Danlos syndrome, hypermobility type"	"orphanet"	"https://identifiers.org/orphanet:285"	
"ORPHA:2850"	"Alopecia-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:2850"	
"ORPHA:2856"	"Persistent Müllerian duct syndrome"	"orphanet"	"https://identifiers.org/orphanet:2856"	
"ORPHA:286"	"Ehlers-Danlos syndrome, vascular type"	"orphanet"	"https://identifiers.org/orphanet:286"	
"ORPHA:2863"	"Short stature-wormian bones-dextrocardia syndrome"	"orphanet"	"https://identifiers.org/orphanet:2863"	
"ORPHA:2866"	"Short stature-deafness-neutrophil dysfunction-dysmorphism syndrome"	"orphanet"	"https://identifiers.org/orphanet:2866"	
"ORPHA:2867"	"Short stature, Brussels type"	"orphanet"	"https://identifiers.org/orphanet:2867"	
"ORPHA:2868"	"Short stature-valvular heart disease-characteristic facies syndrome"	"orphanet"	"https://identifiers.org/orphanet:2868"	
"ORPHA:2869"	"Peutz-Jeghers syndrome"	"orphanet"	"https://identifiers.org/orphanet:2869"	
"ORPHA:287"	"Ehlers-Danlos syndrome, classic type"	"orphanet"	"https://identifiers.org/orphanet:287"	
"ORPHA:2871"	"Pfeiffer-Palm-Teller syndrome"	"orphanet"	"https://identifiers.org/orphanet:2871"	
"ORPHA:2872"	"Cardiocranial syndrome, Pfeiffer type"	"orphanet"	"https://identifiers.org/orphanet:2872"	
"ORPHA:2875"	"Phakomatosis pigmentovascularis"	"orphanet"	"https://identifiers.org/orphanet:2875"	
"ORPHA:2876"	"PHAVER syndrome"	"orphanet"	"https://identifiers.org/orphanet:2876"	
"ORPHA:2878"	"Phocomelia-ectrodactyly-deafness-sinus arrhythmia syndrome"	"orphanet"	"https://identifiers.org/orphanet:2878"	
"ORPHA:2879"	"Phocomelia, Schinzel type"	"orphanet"	"https://identifiers.org/orphanet:2879"	
"ORPHA:2884"	"Piebaldism"	"orphanet"	"https://identifiers.org/orphanet:2884"	
"ORPHA:2885"	"Piebald trait-neurologic defects syndrome"	"orphanet"	"https://identifiers.org/orphanet:2885"	
"ORPHA:2889"	"Pili torti"	"orphanet"	"https://identifiers.org/orphanet:2889"	
"ORPHA:289"	"Ellis Van Creveld syndrome"	"orphanet"	"https://identifiers.org/orphanet:289"	
"ORPHA:2890"	"Pili torti-onychodysplasia syndrome"	"orphanet"	"https://identifiers.org/orphanet:2890"	
"ORPHA:2891"	"Pili torti-developmental delay-neurological abnormalities syndrome"	"orphanet"	"https://identifiers.org/orphanet:2891"	
"ORPHA:289176"	"Autosomal recessive hypophosphatemic rickets"	"orphanet"	"https://identifiers.org/orphanet:289176"	
"ORPHA:2894"	"Pilotto syndrome"	"orphanet"	"https://identifiers.org/orphanet:2894"	
"ORPHA:289522"	"Microtriplication 11q24.1"	"orphanet"	"https://identifiers.org/orphanet:289522"	
"ORPHA:289548"	"Inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency"	"orphanet"	"https://identifiers.org/orphanet:289548"	
"ORPHA:289560"	"Mitochondrial membrane protein-associated neurodegeneration"	"orphanet"	"https://identifiers.org/orphanet:289560"	
"ORPHA:2896"	"Pitt-Hopkins syndrome"	"orphanet"	"https://identifiers.org/orphanet:2896"	
"ORPHA:289601"	"Hereditary arterial and articular multiple calcification syndrome"	"orphanet"	"https://identifiers.org/orphanet:289601"	
"ORPHA:2897"	"Pityriasis rubra pilaris"	"orphanet"	"https://identifiers.org/orphanet:2897"	
"ORPHA:2898"	"X-linked intellectual disability-plagiocephaly syndrome"	"orphanet"	"https://identifiers.org/orphanet:2898"	
"ORPHA:289916"	"Vitamin B12-unresponsive methylmalonic acidemia type mut0"	"orphanet"	"https://identifiers.org/orphanet:289916"	
"ORPHA:29"	"Mevalonic aciduria"	"orphanet"	"https://identifiers.org/orphanet:29"	
"ORPHA:290"	"Congenital rubella syndrome"	"orphanet"	"https://identifiers.org/orphanet:290"	
"ORPHA:2900"	"Leri pleonosteosis"	"orphanet"	"https://identifiers.org/orphanet:2900"	
"ORPHA:2901"	"Neuralgic amyotrophy"	"orphanet"	"https://identifiers.org/orphanet:2901"	
"ORPHA:2903"	"Familial spontaneous pneumothorax"	"orphanet"	"https://identifiers.org/orphanet:2903"	
"ORPHA:2905"	"POEMS syndrome"	"orphanet"	"https://identifiers.org/orphanet:2905"	
"ORPHA:2907"	"Hereditary acrokeratotic poikiloderma, Weary type"	"orphanet"	"https://identifiers.org/orphanet:2907"	
"ORPHA:29072"	"Hereditary pheochromocytoma-paraganglioma"	"orphanet"	"https://identifiers.org/orphanet:29072"	
"ORPHA:29073"	"Multiple myeloma"	"orphanet"	"https://identifiers.org/orphanet:29073"	
"ORPHA:2908"	"Kindler syndrome"	"orphanet"	"https://identifiers.org/orphanet:2908"	
"ORPHA:2909"	"Rothmund-Thomson syndrome"	"orphanet"	"https://identifiers.org/orphanet:2909"	
"ORPHA:291"	"Congenital varicella syndrome"	"orphanet"	"https://identifiers.org/orphanet:291"	
"ORPHA:2911"	"Poland syndrome"	"orphanet"	"https://identifiers.org/orphanet:2911"	
"ORPHA:2916"	"Postaxial polydactyly-dental and vertebral anomalies syndrome"	"orphanet"	"https://identifiers.org/orphanet:2916"	
"ORPHA:2917"	"Polydactyly-myopia syndrome"	"orphanet"	"https://identifiers.org/orphanet:2917"	
"ORPHA:29207"	"Reactive arthritis"	"orphanet"	"https://identifiers.org/orphanet:29207"	
"ORPHA:2924"	"Isolated polycystic liver disease"	"orphanet"	"https://identifiers.org/orphanet:2924"	
"ORPHA:2926"	"Digital extensor muscle aplasia-polyneuropathy"	"orphanet"	"https://identifiers.org/orphanet:2926"	
"ORPHA:2928"	"Polyneuropathy-intellectual disability-acromicria-premature menopause syndrome"	"orphanet"	"https://identifiers.org/orphanet:2928"	
"ORPHA:293"	"Congenital herpes simplex virus infection"	"orphanet"	"https://identifiers.org/orphanet:293"	
"ORPHA:2930"	"Cronkhite-Canada syndrome"	"orphanet"	"https://identifiers.org/orphanet:2930"	
"ORPHA:293168"	"Infantile-onset ascending hereditary spastic paralysis"	"orphanet"	"https://identifiers.org/orphanet:293168"	
"ORPHA:2932"	"Chronic inflammatory demyelinating polyneuropathy"	"orphanet"	"https://identifiers.org/orphanet:2932"	
"ORPHA:293355"	"Methylmalonic acidemia without homocystinuria"	"orphanet"	"https://identifiers.org/orphanet:293355"	
"ORPHA:2935"	"Crossed polysyndactyly"	"orphanet"	"https://identifiers.org/orphanet:2935"	
"ORPHA:293621"	"X-linked endothelial corneal dystrophy"	"orphanet"	"https://identifiers.org/orphanet:293621"	
"ORPHA:293807"	"Ketamine-induced biliary dilatation"	"orphanet"	"https://identifiers.org/orphanet:293807"	
"ORPHA:293843"	"3MC syndrome"	"orphanet"	"https://identifiers.org/orphanet:293843"	
"ORPHA:293939"	"Distal Xq28 microduplication syndrome"	"orphanet"	"https://identifiers.org/orphanet:293939"	
"ORPHA:293948"	"1p21.3 microdeletion syndrome"	"orphanet"	"https://identifiers.org/orphanet:293948"	
"ORPHA:293964"	"Hypoinsulinemic hypoglycemia and body hemihypertrophy"	"orphanet"	"https://identifiers.org/orphanet:293964"	
"ORPHA:293967"	"Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome"	"orphanet"	"https://identifiers.org/orphanet:293967"	
"ORPHA:293978"	"Deficiency in anterior pituitary function-variable immunodeficiency syndrome"	"orphanet"	"https://identifiers.org/orphanet:293978"	
"ORPHA:293987"	"Rapid-onset childhood obesity-hypothalamic dysfunction-hypoventilation-autonomic dysregulation syndrome"	"orphanet"	"https://identifiers.org/orphanet:293987"	
"ORPHA:294"	"Fetal cytomegalovirus syndrome"	"orphanet"	"https://identifiers.org/orphanet:294"	
"ORPHA:2940"	"Porencephaly"	"orphanet"	"https://identifiers.org/orphanet:2940"	
"ORPHA:2942"	"Postpoliomyelitis syndrome"	"orphanet"	"https://identifiers.org/orphanet:2942"	
"ORPHA:295"	"Fetal parvovirus syndrome"	"orphanet"	"https://identifiers.org/orphanet:295"	
"ORPHA:295036"	"Congenital patella dislocation"	"orphanet"	"https://identifiers.org/orphanet:295036"	
"ORPHA:2956"	"Acrodysplasia scoliosis"	"orphanet"	"https://identifiers.org/orphanet:2956"	
"ORPHA:2959"	"Progeria-short stature-pigmented nevi syndrome"	"orphanet"	"https://identifiers.org/orphanet:2959"	
"ORPHA:296"	"Enchondromatosis"	"orphanet"	"https://identifiers.org/orphanet:296"	
"ORPHA:2962"	"De Barsy syndrome"	"orphanet"	"https://identifiers.org/orphanet:2962"	
"ORPHA:2963"	"Progeroid syndrome, Petty type"	"orphanet"	"https://identifiers.org/orphanet:2963"	
"ORPHA:2964"	"Autosomal dominant prognathism"	"orphanet"	"https://identifiers.org/orphanet:2964"	
"ORPHA:2965"	"Prolactinoma"	"orphanet"	"https://identifiers.org/orphanet:2965"	
"ORPHA:2969"	"Proteus-like syndrome"	"orphanet"	"https://identifiers.org/orphanet:2969"	
"ORPHA:2970"	"Prune belly syndrome"	"orphanet"	"https://identifiers.org/orphanet:2970"	
"ORPHA:2971"	"Peroxisomal acyl-CoA oxidase deficiency"	"orphanet"	"https://identifiers.org/orphanet:2971"	
"ORPHA:2972"	"Non-eruption of teeth-maxillary hypoplasia-genu valgum syndrome"	"orphanet"	"https://identifiers.org/orphanet:2972"	
"ORPHA:2973"	"46,XX disorder of sex development-anorectal anomalies syndrome"	"orphanet"	"https://identifiers.org/orphanet:2973"	
"ORPHA:2975"	"46,XX disorder of sex development-skeletal anomalies syndrome"	"orphanet"	"https://identifiers.org/orphanet:2975"	
"ORPHA:2976"	"Pseudoleprechaunism syndrome, Patterson type"	"orphanet"	"https://identifiers.org/orphanet:2976"	
"ORPHA:2978"	"Chronic intestinal pseudoobstruction"	"orphanet"	"https://identifiers.org/orphanet:2978"	
"ORPHA:298"	"Mitochondrial neurogastrointestinal encephalomyopathy"	"orphanet"	"https://identifiers.org/orphanet:298"	
"ORPHA:2980"	"Acrootoocular syndrome"	"orphanet"	"https://identifiers.org/orphanet:2980"	
"ORPHA:29822"	"Spontaneous periodic hypothermia"	"orphanet"	"https://identifiers.org/orphanet:29822"	
"ORPHA:2983"	"Disorder of sex development-intellectual disability syndrome"	"orphanet"	"https://identifiers.org/orphanet:2983"	
"ORPHA:2985"	"Pseudoprogeria syndrome"	"orphanet"	"https://identifiers.org/orphanet:2985"	
"ORPHA:2988"	"Pterygium colli-intellectual disability-digital anomalies syndrome"	"orphanet"	"https://identifiers.org/orphanet:2988"	
"ORPHA:2989"	"Familial pterygium of the conjunctiva"	"orphanet"	"https://identifiers.org/orphanet:2989"	
"ORPHA:2990"	"Autosomal recessive multiple pterygium syndrome"	"orphanet"	"https://identifiers.org/orphanet:2990"	
"ORPHA:2994"	"Short stature-craniofacial anomalies-genital hypoplasia syndrome"	"orphanet"	"https://identifiers.org/orphanet:2994"	
"ORPHA:2995"	"Baraitser-Winter cerebrofrontofacial syndrome"	"orphanet"	"https://identifiers.org/orphanet:2995"	
"ORPHA:2997"	"Ptosis-vocal cord paralysis syndrome"	"orphanet"	"https://identifiers.org/orphanet:2997"	
"ORPHA:30"	"Hereditary orotic aciduria"	"orphanet"	"https://identifiers.org/orphanet:30"	
"ORPHA:3000"	"Familial male-limited precocious puberty"	"orphanet"	"https://identifiers.org/orphanet:3000"	
"ORPHA:300179"	"Ehlers-Danlos syndrome, kyphoscoliotic and deafness type"	"orphanet"	"https://identifiers.org/orphanet:300179"	
"ORPHA:3002"	"Immune thrombocytopenic purpura"	"orphanet"	"https://identifiers.org/orphanet:3002"	
"ORPHA:300298"	"Severe congenital hypochromic anemia with ringed sideroblasts"	"orphanet"	"https://identifiers.org/orphanet:300298"	
